evaluation,score_current,score_best
0,0.9680475210558099,0.9680475210558099
1,50.265214293080405,50.265214293080405
2,35.49888495472062,50.265214293080405
3,0.0,50.265214293080405
4,4.7445904328537525,50.265214293080405
5,217.33749159103542,217.33749159103542
6,0.0,217.33749159103542
7,33.951800437564536,217.33749159103542
8,91.62119597845506,217.33749159103542
9,0.0,217.33749159103542
10,0.0,217.33749159103542
11,32.793472593440356,217.33749159103542
12,104.53545193944251,217.33749159103542
13,82.49091616208842,217.33749159103542
14,34.405863168525784,217.33749159103542
15,88.91909912092436,217.33749159103542
16,0.0,217.33749159103542
17,254.30493196352393,254.30493196352393
18,305.9313765594345,305.9313765594345
19,115.70339960097053,305.9313765594345
20,33.54572896607547,305.9313765594345
21,166.1548411000642,305.9313765594345
22,0.0,305.9313765594345
23,81.29156047278921,305.9313765594345
24,0.0,305.9313765594345
25,45.85797175745887,305.9313765594345
26,68.34433584223211,305.9313765594345
27,38.56110320303268,305.9313765594345
28,48.46623944491017,305.9313765594345
29,146.92069110221126,305.9313765594345
30,71.33804092561039,305.9313765594345
31,84.47812679975291,305.9313765594345
32,226.57732996195557,305.9313765594345
33,1.0745427841807604,305.9313765594345
34,199.02019218683213,305.9313765594345
35,232.82519691224985,305.9313765594345
36,0.0,305.9313765594345
37,0.0,305.9313765594345
38,0.0,305.9313765594345
39,203.67590182462658,305.9313765594345
40,4.803630046275892,305.9313765594345
41,0.0,305.9313765594345
42,41.245897190400584,305.9313765594345
43,54.83477922881514,305.9313765594345
44,35.94539516320526,305.9313765594345
45,303.56806442754043,305.9313765594345
46,212.64146419970217,305.9313765594345
47,157.4212571248205,305.9313765594345
48,31.826840341278555,305.9313765594345
49,225.62866068773474,305.9313765594345
50,36.771549825221356,305.9313765594345
51,247.2544092807098,305.9313765594345
52,320.10893483374497,320.10893483374497
53,270.82859164601393,320.10893483374497
54,32.932016145460814,320.10893483374497
55,319.4623560810404,320.10893483374497
56,42.69288875782761,320.10893483374497
57,0.0,320.10893483374497
58,203.2011663171587,320.10893483374497
59,241.8296196907049,320.10893483374497
60,282.3511587758184,320.10893483374497
61,0.0,320.10893483374497
62,279.7577396112734,320.10893483374497
63,63.02119286326379,320.10893483374497
64,0.0,320.10893483374497
65,209.52426565490708,320.10893483374497
66,73.35124309617757,320.10893483374497
67,264.7574274397968,320.10893483374497
68,115.52711360187209,320.10893483374497
69,223.78579986931499,320.10893483374497
70,0.0,320.10893483374497
71,174.91746750172302,320.10893483374497
72,0.0,320.10893483374497
73,51.64965818814939,320.10893483374497
74,215.73156761251164,320.10893483374497
75,43.12249335913237,320.10893483374497
76,274.32997659420585,320.10893483374497
77,184.83006923333232,320.10893483374497
78,0.6544274885485281,320.10893483374497
79,82.90637188652026,320.10893483374497
80,0.0,320.10893483374497
81,0.0,320.10893483374497
82,232.65479859053332,320.10893483374497
83,0.0,320.10893483374497
84,4.754467113235259,320.10893483374497
85,294.88743015887496,320.10893483374497
86,61.05683282253474,320.10893483374497
87,0.0,320.10893483374497
88,55.57622841670893,320.10893483374497
89,10.06963723501936,320.10893483374497
90,0.0,320.10893483374497
91,151.5649566734864,320.10893483374497
92,0.0,320.10893483374497
93,218.16159800458988,320.10893483374497
94,30.588303932103543,320.10893483374497
95,0.0,320.10893483374497
96,0.0,320.10893483374497
97,33.013048399817265,320.10893483374497
98,51.354912293753685,320.10893483374497
99,217.8994906165105,320.10893483374497
100,44.12728337579155,320.10893483374497
101,44.17246104543453,320.10893483374497
102,272.36047498697417,320.10893483374497
103,225.68569772942436,320.10893483374497
104,0.0,320.10893483374497
105,0.0,320.10893483374497
106,54.96996155353073,320.10893483374497
107,31.106086271754968,320.10893483374497
108,11.849933722229633,320.10893483374497
109,183.80728909691447,320.10893483374497
110,44.76459229721566,320.10893483374497
111,46.02783974299055,320.10893483374497
112,31.997441306324728,320.10893483374497
113,0.0,320.10893483374497
114,115.57699486107352,320.10893483374497
115,477.2597890857078,477.2597890857078
116,42.80184629777046,477.2597890857078
117,43.631484275210774,477.2597890857078
118,221.7720716754714,477.2597890857078
119,46.93704230626217,477.2597890857078
120,0.0,477.2597890857078
121,48.17340741696921,477.2597890857078
122,0.0,477.2597890857078
123,33.742720751854414,477.2597890857078
124,0.0,477.2597890857078
125,0.0,477.2597890857078
126,47.59036975859557,477.2597890857078
127,52.78562856562204,477.2597890857078
128,247.60200895543852,477.2597890857078
129,0.0,477.2597890857078
130,1.2243823787552373,477.2597890857078
131,198.80002104227913,477.2597890857078
132,108.22179030778348,477.2597890857078
133,19.841546237332384,477.2597890857078
134,47.237351423715,477.2597890857078
135,35.884672535223466,477.2597890857078
136,5.935219881694209,477.2597890857078
137,261.8322379918436,477.2597890857078
138,0.0,477.2597890857078
139,36.790623445370066,477.2597890857078
140,31.762599862195138,477.2597890857078
141,73.90493778992287,477.2597890857078
142,4.478815641026247,477.2597890857078
143,233.82901830155367,477.2597890857078
144,0.0,477.2597890857078
145,218.6789006442275,477.2597890857078
146,48.20137900379084,477.2597890857078
147,4.599984050281605,477.2597890857078
148,43.24116607029655,477.2597890857078
149,85.2985454670459,477.2597890857078
150,42.48568915949893,477.2597890857078
151,0.0,477.2597890857078
152,104.62465799525764,477.2597890857078
153,84.8344270466718,477.2597890857078
154,8.776612140242772,477.2597890857078
155,0.0,477.2597890857078
156,82.45096305575761,477.2597890857078
157,35.538264329488236,477.2597890857078
158,48.55176978763169,477.2597890857078
159,164.5940812729959,477.2597890857078
160,0.0,477.2597890857078
161,72.05324592292935,477.2597890857078
162,226.51877115277028,477.2597890857078
163,0.0,477.2597890857078
164,0.0,477.2597890857078
165,37.39033226638411,477.2597890857078
166,34.944127864837554,477.2597890857078
167,54.81502649955797,477.2597890857078
168,41.247611724883754,477.2597890857078
169,263.6084055128831,477.2597890857078
170,248.99116868757483,477.2597890857078
171,93.55029588526665,477.2597890857078
