evaluation,score_current,score_best
0,271.5522286410792,271.5522286410792
1,271.5522286410792,271.5522286410792
2,271.5522286410792,271.5522286410792
3,271.5522286410792,271.5522286410792
4,271.5522286410792,271.5522286410792
5,271.5522286410792,271.5522286410792
6,271.5522286410792,271.5522286410792
7,271.5522286410792,271.5522286410792
8,271.5522286410792,271.5522286410792
9,271.5522286410792,271.5522286410792
10,271.5522286410792,271.5522286410792
11,271.5522286410792,271.5522286410792
12,271.5522286410792,271.5522286410792
13,271.5522286410792,271.5522286410792
14,271.5522286410792,271.5522286410792
15,271.5522286410792,271.5522286410792
16,271.5522286410792,271.5522286410792
17,271.5522286410792,271.5522286410792
18,271.5522286410792,271.5522286410792
19,271.5522286410792,390.4719366444818
20,271.5522286410792,390.4719366444818
21,271.5522286410792,390.4719366444818
22,271.5522286410792,390.4719366444818
23,271.5522286410792,390.4719366444818
24,271.5522286410792,390.4719366444818
25,390.4719366444818,390.4719366444818
26,390.4719366444818,390.4719366444818
27,390.4719366444818,390.4719366444818
28,390.4719366444818,390.4719366444818
29,390.4719366444818,390.4719366444818
30,390.4719366444818,390.4719366444818
31,390.4719366444818,390.4719366444818
32,390.4719366444818,390.4719366444818
33,390.4719366444818,390.4719366444818
34,390.4719366444818,390.4719366444818
35,390.4719366444818,390.4719366444818
36,390.4719366444818,390.4719366444818
37,390.4719366444818,390.4719366444818
38,390.4719366444818,390.4719366444818
39,390.4719366444818,390.4719366444818
40,390.4719366444818,390.4719366444818
41,390.4719366444818,390.4719366444818
42,390.4719366444818,390.4719366444818
43,390.4719366444818,390.4719366444818
44,390.4719366444818,390.4719366444818
45,390.4719366444818,390.4719366444818
46,390.4719366444818,390.4719366444818
47,390.4719366444818,390.4719366444818
48,390.4719366444818,390.4719366444818
49,390.4719366444818,390.4719366444818
50,390.4719366444818,390.4719366444818
51,390.4719366444818,390.4719366444818
52,390.4719366444818,390.4719366444818
53,390.4719366444818,390.4719366444818
54,390.4719366444818,390.4719366444818
55,390.4719366444818,390.4719366444818
56,390.4719366444818,390.4719366444818
57,390.4719366444818,390.4719366444818
58,390.4719366444818,390.4719366444818
59,390.4719366444818,390.4719366444818
60,390.4719366444818,390.4719366444818
61,390.4719366444818,390.4719366444818
62,390.4719366444818,390.4719366444818
63,390.4719366444818,390.4719366444818
64,390.4719366444818,390.4719366444818
65,390.4719366444818,390.4719366444818
66,390.4719366444818,390.4719366444818
67,390.4719366444818,390.4719366444818
68,390.4719366444818,390.4719366444818
69,390.4719366444818,390.4719366444818
70,390.4719366444818,390.4719366444818
71,390.4719366444818,390.4719366444818
72,390.4719366444818,390.4719366444818
73,390.4719366444818,390.4719366444818
74,390.4719366444818,390.4719366444818
75,390.4719366444818,390.4719366444818
76,390.4719366444818,390.4719366444818
77,390.4719366444818,390.4719366444818
78,390.4719366444818,390.4719366444818
79,390.4719366444818,390.4719366444818
80,390.4719366444818,390.4719366444818
81,390.4719366444818,390.4719366444818
82,390.4719366444818,390.4719366444818
