evaluation,score_current,score_best
0,56.906708508065705,56.906708508065705
1,56.906708508065705,56.906708508065705
2,579.9054563506364,579.9054563506364
3,579.9054563506364,579.9054563506364
4,579.9054563506364,579.9054563506364
5,579.9054563506364,579.9054563506364
6,579.9054563506364,579.9054563506364
7,579.9054563506364,579.9054563506364
8,579.9054563506364,579.9054563506364
9,579.9054563506364,579.9054563506364
10,579.9054563506364,579.9054563506364
11,579.9054563506364,579.9054563506364
12,579.9054563506364,579.9054563506364
13,579.9054563506364,579.9054563506364
14,579.9054563506364,579.9054563506364
15,579.9054563506364,579.9054563506364
16,579.9054563506364,579.9054563506364
17,579.9054563506364,579.9054563506364
18,579.9054563506364,579.9054563506364
19,579.9054563506364,579.9054563506364
20,579.9054563506364,579.9054563506364
21,579.9054563506364,579.9054563506364
22,579.9054563506364,579.9054563506364
23,579.9054563506364,579.9054563506364
24,579.9054563506364,579.9054563506364
25,579.9054563506364,579.9054563506364
26,579.9054563506364,579.9054563506364
27,579.9054563506364,579.9054563506364
28,579.9054563506364,579.9054563506364
29,579.9054563506364,579.9054563506364
30,579.9054563506364,579.9054563506364
31,579.9054563506364,579.9054563506364
32,579.9054563506364,579.9054563506364
33,579.9054563506364,611.9929392658379
34,579.9054563506364,611.9929392658379
35,579.9054563506364,611.9929392658379
36,579.9054563506364,611.9929392658379
37,579.9054563506364,611.9929392658379
38,579.9054563506364,611.9929392658379
39,579.9054563506364,611.9929392658379
40,579.9054563506364,611.9929392658379
41,579.9054563506364,611.9929392658379
42,579.9054563506364,611.9929392658379
43,579.9054563506364,611.9929392658379
44,579.9054563506364,611.9929392658379
45,611.9929392658379,611.9929392658379
46,611.9929392658379,611.9929392658379
47,611.9929392658379,611.9929392658379
48,611.9929392658379,729.4801717542366
49,611.9929392658379,729.4801717542366
50,611.9929392658379,729.4801717542366
51,611.9929392658379,729.4801717542366
52,611.9929392658379,952.9240381566574
53,611.9929392658379,952.9240381566574
54,611.9929392658379,952.9240381566574
55,611.9929392658379,952.9240381566574
56,611.9929392658379,952.9240381566574
57,611.9929392658379,952.9240381566574
58,611.9929392658379,952.9240381566574
59,611.9929392658379,952.9240381566574
60,611.9929392658379,952.9240381566574
61,611.9929392658379,952.9240381566574
62,611.9929392658379,952.9240381566574
63,611.9929392658379,952.9240381566574
64,611.9929392658379,952.9240381566574
65,952.9240381566574,952.9240381566574
66,952.9240381566574,952.9240381566574
67,952.9240381566574,952.9240381566574
68,952.9240381566574,952.9240381566574
69,952.9240381566574,952.9240381566574
70,952.9240381566574,952.9240381566574
71,952.9240381566574,952.9240381566574
72,952.9240381566574,952.9240381566574
73,952.9240381566574,952.9240381566574
74,952.9240381566574,952.9240381566574
75,952.9240381566574,952.9240381566574
76,952.9240381566574,952.9240381566574
77,952.9240381566574,952.9240381566574
78,952.9240381566574,952.9240381566574
79,952.9240381566574,952.9240381566574
80,952.9240381566574,952.9240381566574
81,952.9240381566574,952.9240381566574
82,952.9240381566574,952.9240381566574
83,952.9240381566574,952.9240381566574
84,952.9240381566574,952.9240381566574
85,952.9240381566574,952.9240381566574
86,952.9240381566574,952.9240381566574
87,952.9240381566574,952.9240381566574
88,952.9240381566574,952.9240381566574
89,952.9240381566574,952.9240381566574
90,952.9240381566574,952.9240381566574
91,952.9240381566574,952.9240381566574
92,952.9240381566574,952.9240381566574
93,952.9240381566574,952.9240381566574
94,952.9240381566574,952.9240381566574
95,952.9240381566574,952.9240381566574
96,952.9240381566574,952.9240381566574
97,952.9240381566574,952.9240381566574
98,952.9240381566574,952.9240381566574
99,952.9240381566574,952.9240381566574
100,952.9240381566574,952.9240381566574
101,952.9240381566574,952.9240381566574
102,952.9240381566574,952.9240381566574
103,952.9240381566574,952.9240381566574
104,952.9240381566574,952.9240381566574
105,952.9240381566574,952.9240381566574
106,952.9240381566574,952.9240381566574
107,952.9240381566574,952.9240381566574
108,952.9240381566574,952.9240381566574
109,952.9240381566574,952.9240381566574
110,952.9240381566574,952.9240381566574
111,952.9240381566574,952.9240381566574
112,952.9240381566574,952.9240381566574
113,952.9240381566574,952.9240381566574
114,952.9240381566574,952.9240381566574
115,952.9240381566574,952.9240381566574
116,952.9240381566574,952.9240381566574
117,952.9240381566574,952.9240381566574
118,952.9240381566574,952.9240381566574
119,952.9240381566574,952.9240381566574
120,952.9240381566574,952.9240381566574
121,952.9240381566574,952.9240381566574
122,952.9240381566574,952.9240381566574
123,952.9240381566574,952.9240381566574
124,952.9240381566574,952.9240381566574
125,952.9240381566574,952.9240381566574
126,952.9240381566574,952.9240381566574
127,952.9240381566574,952.9240381566574
128,952.9240381566574,952.9240381566574
129,952.9240381566574,952.9240381566574
130,952.9240381566574,952.9240381566574
131,952.9240381566574,952.9240381566574
