evaluation,score_current,score_best
0,85.2004252976964,85.2004252976964
1,367.882818601979,367.882818601979
2,421.6022981010716,421.6022981010716
3,421.6022981010716,421.6022981010716
4,421.6022981010716,421.6022981010716
5,421.6022981010716,680.1686626713326
6,421.6022981010716,680.1686626713326
7,421.6022981010716,680.1686626713326
8,421.6022981010716,680.1686626713326
9,421.6022981010716,680.1686626713326
10,421.6022981010716,680.1686626713326
11,421.6022981010716,680.1686626713326
12,421.6022981010716,680.1686626713326
13,421.6022981010716,680.1686626713326
14,421.6022981010716,680.1686626713326
15,421.6022981010716,680.1686626713326
16,421.6022981010716,680.1686626713326
17,421.6022981010716,680.1686626713326
18,421.6022981010716,680.1686626713326
19,421.6022981010716,680.1686626713326
20,421.6022981010716,680.1686626713326
21,421.6022981010716,680.1686626713326
22,421.6022981010716,729.7262539281255
23,421.6022981010716,729.7262539281255
24,421.6022981010716,729.7262539281255
25,729.7262539281255,729.7262539281255
26,729.7262539281255,729.7262539281255
27,729.7262539281255,729.7262539281255
28,729.7262539281255,729.7262539281255
29,729.7262539281255,756.9450286323381
30,729.7262539281255,756.9450286323381
31,729.7262539281255,756.9450286323381
32,729.7262539281255,756.9450286323381
33,729.7262539281255,756.9450286323381
34,729.7262539281255,756.9450286323381
35,729.7262539281255,756.9450286323381
36,729.7262539281255,756.9450286323381
37,729.7262539281255,756.9450286323381
38,729.7262539281255,756.9450286323381
39,729.7262539281255,756.9450286323381
40,729.7262539281255,756.9450286323381
41,729.7262539281255,756.9450286323381
42,729.7262539281255,756.9450286323381
43,729.7262539281255,756.9450286323381
44,729.7262539281255,756.9450286323381
45,756.9450286323381,756.9450286323381
46,756.9450286323381,756.9450286323381
47,756.9450286323381,756.9450286323381
48,756.9450286323381,756.9450286323381
49,756.9450286323381,756.9450286323381
50,756.9450286323381,756.9450286323381
51,756.9450286323381,756.9450286323381
52,756.9450286323381,756.9450286323381
53,756.9450286323381,756.9450286323381
54,756.9450286323381,756.9450286323381
55,756.9450286323381,756.9450286323381
56,756.9450286323381,756.9450286323381
57,756.9450286323381,756.9450286323381
58,756.9450286323381,756.9450286323381
59,756.9450286323381,756.9450286323381
60,756.9450286323381,756.9450286323381
61,756.9450286323381,756.9450286323381
62,756.9450286323381,756.9450286323381
63,756.9450286323381,756.9450286323381
64,756.9450286323381,756.9450286323381
65,756.9450286323381,756.9450286323381
66,756.9450286323381,756.9450286323381
67,756.9450286323381,756.9450286323381
68,756.9450286323381,756.9450286323381
69,756.9450286323381,756.9450286323381
70,756.9450286323381,756.9450286323381
71,756.9450286323381,756.9450286323381
72,756.9450286323381,756.9450286323381
73,756.9450286323381,756.9450286323381
74,756.9450286323381,756.9450286323381
75,756.9450286323381,756.9450286323381
76,756.9450286323381,756.9450286323381
77,756.9450286323381,756.9450286323381
78,756.9450286323381,756.9450286323381
79,756.9450286323381,756.9450286323381
80,756.9450286323381,756.9450286323381
81,756.9450286323381,756.9450286323381
82,756.9450286323381,756.9450286323381
83,756.9450286323381,756.9450286323381
84,756.9450286323381,756.9450286323381
85,756.9450286323381,756.9450286323381
86,756.9450286323381,756.9450286323381
87,756.9450286323381,756.9450286323381
88,756.9450286323381,756.9450286323381
89,756.9450286323381,756.9450286323381
90,756.9450286323381,756.9450286323381
91,756.9450286323381,756.9450286323381
92,756.9450286323381,756.9450286323381
93,756.9450286323381,756.9450286323381
94,756.9450286323381,756.9450286323381
95,756.9450286323381,756.9450286323381
96,756.9450286323381,756.9450286323381
97,756.9450286323381,756.9450286323381
