evaluation,score_current,score_best
0,32.37087634094671,32.37087634094671
1,32.37087634094671,32.37087634094671
2,32.37087634094671,32.37087634094671
3,167.42876019811908,167.42876019811908
4,167.42876019811908,167.42876019811908
5,167.42876019811908,167.42876019811908
6,167.42876019811908,218.65392624378399
7,167.42876019811908,218.65392624378399
8,167.42876019811908,723.8783773695648
9,167.42876019811908,723.8783773695648
10,167.42876019811908,723.8783773695648
11,167.42876019811908,723.8783773695648
12,167.42876019811908,723.8783773695648
13,167.42876019811908,723.8783773695648
14,167.42876019811908,723.8783773695648
15,167.42876019811908,723.8783773695648
16,167.42876019811908,723.8783773695648
17,167.42876019811908,723.8783773695648
18,167.42876019811908,723.8783773695648
19,167.42876019811908,723.8783773695648
20,167.42876019811908,723.8783773695648
21,167.42876019811908,723.8783773695648
22,167.42876019811908,723.8783773695648
23,167.42876019811908,723.8783773695648
24,167.42876019811908,723.8783773695648
25,723.8783773695648,723.8783773695648
26,723.8783773695648,723.8783773695648
27,723.8783773695648,723.8783773695648
28,723.8783773695648,723.8783773695648
29,723.8783773695648,723.8783773695648
30,723.8783773695648,723.8783773695648
31,723.8783773695648,723.8783773695648
32,723.8783773695648,723.8783773695648
33,723.8783773695648,723.8783773695648
34,723.8783773695648,723.8783773695648
35,723.8783773695648,723.8783773695648
36,723.8783773695648,723.8783773695648
37,723.8783773695648,723.8783773695648
38,723.8783773695648,723.8783773695648
39,723.8783773695648,723.8783773695648
40,723.8783773695648,723.8783773695648
41,723.8783773695648,723.8783773695648
42,723.8783773695648,723.8783773695648
43,723.8783773695648,723.8783773695648
44,723.8783773695648,723.8783773695648
45,723.8783773695648,723.8783773695648
46,723.8783773695648,723.8783773695648
47,723.8783773695648,723.8783773695648
48,723.8783773695648,723.8783773695648
49,723.8783773695648,723.8783773695648
50,723.8783773695648,723.8783773695648
51,723.8783773695648,723.8783773695648
52,723.8783773695648,723.8783773695648
53,723.8783773695648,723.8783773695648
54,723.8783773695648,723.8783773695648
55,723.8783773695648,723.8783773695648
56,723.8783773695648,723.8783773695648
57,723.8783773695648,723.8783773695648
58,723.8783773695648,723.8783773695648
59,723.8783773695648,723.8783773695648
60,723.8783773695648,723.8783773695648
61,723.8783773695648,723.8783773695648
62,723.8783773695648,723.8783773695648
63,723.8783773695648,723.8783773695648
64,723.8783773695648,723.8783773695648
65,723.8783773695648,723.8783773695648
66,723.8783773695648,723.8783773695648
67,723.8783773695648,723.8783773695648
68,723.8783773695648,723.8783773695648
69,723.8783773695648,723.8783773695648
70,723.8783773695648,723.8783773695648
71,723.8783773695648,723.8783773695648
72,723.8783773695648,723.8783773695648
73,723.8783773695648,723.8783773695648
74,723.8783773695648,723.8783773695648
75,723.8783773695648,723.8783773695648
76,723.8783773695648,723.8783773695648
77,723.8783773695648,723.8783773695648
78,723.8783773695648,723.8783773695648
79,723.8783773695648,723.8783773695648
80,723.8783773695648,723.8783773695648
81,723.8783773695648,723.8783773695648
82,723.8783773695648,723.8783773695648
83,723.8783773695648,723.8783773695648
84,723.8783773695648,723.8783773695648
85,723.8783773695648,723.8783773695648
86,723.8783773695648,723.8783773695648
87,723.8783773695648,723.8783773695648
88,723.8783773695648,723.8783773695648
89,723.8783773695648,723.8783773695648
90,723.8783773695648,723.8783773695648
91,723.8783773695648,723.8783773695648
92,723.8783773695648,723.8783773695648
93,723.8783773695648,723.8783773695648
94,723.8783773695648,723.8783773695648
95,723.8783773695648,723.8783773695648
96,723.8783773695648,723.8783773695648
97,723.8783773695648,723.8783773695648
98,723.8783773695648,723.8783773695648
99,723.8783773695648,723.8783773695648
100,723.8783773695648,723.8783773695648
101,723.8783773695648,723.8783773695648
102,723.8783773695648,723.8783773695648
103,723.8783773695648,723.8783773695648
104,723.8783773695648,723.8783773695648
105,723.8783773695648,723.8783773695648
106,723.8783773695648,723.8783773695648
107,723.8783773695648,723.8783773695648
108,723.8783773695648,723.8783773695648
109,723.8783773695648,723.8783773695648
110,723.8783773695648,723.8783773695648
111,723.8783773695648,723.8783773695648
112,723.8783773695648,723.8783773695648
113,723.8783773695648,723.8783773695648
114,723.8783773695648,723.8783773695648
115,723.8783773695648,723.8783773695648
116,723.8783773695648,723.8783773695648
117,723.8783773695648,723.8783773695648
118,723.8783773695648,723.8783773695648
119,723.8783773695648,723.8783773695648
120,723.8783773695648,723.8783773695648
121,723.8783773695648,723.8783773695648
122,723.8783773695648,723.8783773695648
123,723.8783773695648,723.8783773695648
124,723.8783773695648,723.8783773695648
125,723.8783773695648,723.8783773695648
126,723.8783773695648,723.8783773695648
127,723.8783773695648,723.8783773695648
128,723.8783773695648,723.8783773695648
129,723.8783773695648,723.8783773695648
130,723.8783773695648,723.8783773695648
131,723.8783773695648,723.8783773695648
132,723.8783773695648,723.8783773695648
133,723.8783773695648,723.8783773695648
134,723.8783773695648,723.8783773695648
135,723.8783773695648,723.8783773695648
136,723.8783773695648,723.8783773695648
137,723.8783773695648,723.8783773695648
138,723.8783773695648,723.8783773695648
139,723.8783773695648,723.8783773695648
140,723.8783773695648,723.8783773695648
141,723.8783773695648,723.8783773695648
142,723.8783773695648,723.8783773695648
143,723.8783773695648,723.8783773695648
144,723.8783773695648,723.8783773695648
145,723.8783773695648,723.8783773695648
146,723.8783773695648,723.8783773695648
147,723.8783773695648,723.8783773695648
148,723.8783773695648,723.8783773695648
149,723.8783773695648,723.8783773695648
150,723.8783773695648,723.8783773695648
151,723.8783773695648,837.7334656744717
152,723.8783773695648,837.7334656744717
153,723.8783773695648,837.7334656744717
154,723.8783773695648,837.7334656744717
155,723.8783773695648,837.7334656744717
156,723.8783773695648,837.7334656744717
157,723.8783773695648,837.7334656744717
158,723.8783773695648,837.7334656744717
159,723.8783773695648,837.7334656744717
160,723.8783773695648,837.7334656744717
161,723.8783773695648,837.7334656744717
162,723.8783773695648,837.7334656744717
163,723.8783773695648,837.7334656744717
164,723.8783773695648,837.7334656744717
165,837.7334656744717,837.7334656744717
166,837.7334656744717,837.7334656744717
167,837.7334656744717,837.7334656744717
168,837.7334656744717,837.7334656744717
169,837.7334656744717,837.7334656744717
170,837.7334656744717,837.7334656744717
171,837.7334656744717,837.7334656744717
172,837.7334656744717,837.7334656744717
173,837.7334656744717,837.7334656744717
174,837.7334656744717,837.7334656744717
175,837.7334656744717,837.7334656744717
176,837.7334656744717,837.7334656744717
177,837.7334656744717,837.7334656744717
178,837.7334656744717,837.7334656744717
179,837.7334656744717,837.7334656744717
180,837.7334656744717,837.7334656744717
181,837.7334656744717,837.7334656744717
182,837.7334656744717,837.7334656744717
183,837.7334656744717,837.7334656744717
184,837.7334656744717,837.7334656744717
185,837.7334656744717,932.6224338373338
186,837.7334656744717,932.6224338373338
187,837.7334656744717,932.6224338373338
188,837.7334656744717,932.6224338373338
189,837.7334656744717,932.6224338373338
190,837.7334656744717,932.6224338373338
191,837.7334656744717,932.6224338373338
192,837.7334656744717,932.6224338373338
193,837.7334656744717,932.6224338373338
194,837.7334656744717,932.6224338373338
195,837.7334656744717,932.6224338373338
196,837.7334656744717,932.6224338373338
197,837.7334656744717,932.6224338373338
198,837.7334656744717,932.6224338373338
199,837.7334656744717,932.6224338373338
200,837.7334656744717,932.6224338373338
201,837.7334656744717,932.6224338373338
202,837.7334656744717,932.6224338373338
203,837.7334656744717,932.6224338373338
204,837.7334656744717,932.6224338373338
205,932.6224338373338,932.6224338373338
206,932.6224338373338,932.6224338373338
207,932.6224338373338,932.6224338373338
208,932.6224338373338,932.6224338373338
209,932.6224338373338,932.6224338373338
210,932.6224338373338,932.6224338373338
211,932.6224338373338,932.6224338373338
212,932.6224338373338,932.6224338373338
213,932.6224338373338,932.6224338373338
214,932.6224338373338,932.6224338373338
215,932.6224338373338,932.6224338373338
216,932.6224338373338,932.6224338373338
217,932.6224338373338,932.6224338373338
218,932.6224338373338,932.6224338373338
219,932.6224338373338,932.6224338373338
220,932.6224338373338,932.6224338373338
221,932.6224338373338,932.6224338373338
222,932.6224338373338,932.6224338373338
223,932.6224338373338,932.6224338373338
224,932.6224338373338,932.6224338373338
225,932.6224338373338,932.6224338373338
226,932.6224338373338,932.6224338373338
227,932.6224338373338,932.6224338373338
228,932.6224338373338,932.6224338373338
229,932.6224338373338,932.6224338373338
230,932.6224338373338,932.6224338373338
231,932.6224338373338,932.6224338373338
232,932.6224338373338,932.6224338373338
233,932.6224338373338,932.6224338373338
234,932.6224338373338,932.6224338373338
235,932.6224338373338,932.6224338373338
236,932.6224338373338,932.6224338373338
237,932.6224338373338,932.6224338373338
238,932.6224338373338,932.6224338373338
239,932.6224338373338,932.6224338373338
240,932.6224338373338,932.6224338373338
241,932.6224338373338,932.6224338373338
242,932.6224338373338,932.6224338373338
243,932.6224338373338,932.6224338373338
244,932.6224338373338,932.6224338373338
245,932.6224338373338,932.6224338373338
246,932.6224338373338,932.6224338373338
247,932.6224338373338,932.6224338373338
248,932.6224338373338,932.6224338373338
